Job,Item,Material,Espesor,Cantidad,OCR,Clase,Longitud,Ancho,Alto,Volumen,Área Superficial
WN675A,007_1,Steel,0.8750000000000001,1,WN675A007_1,Doblado,1.0,1.0,0.8750000000000001,0.0057787773090469605,0.5295262932944774
WN675A,gusset-jb_1,Steel,0.37500000000000006,1,WN675Agusset-jb_1,Corte,14.000000000000004,14.000000000000002,0.37500000000000006,0.29999978322504006,17.66066017170916
WN675A,2518_1,Steel,0.8400000000000002,3,WN675A2518_1,Almacén,2.0,0.8400000000000002,0.8400000000000002,0.005006375603381891,0.9686654841148574
WN675A,20000_1,Steel,1.25,1,WN675A20000_1,Doblado,1.25,1.7500000000000002,1.7500000000000004,0.01816231940476899,1.295906969600606
WN675A,STD 7in-Index Plate_1,Steel,0.10460000000000011,1,WN675ASTD 7in-Index Plate_1,Corte,0.10460000000000011,6.9999999999999964,7.000000000000001,0.050067540953585184,10.146322588172083
WN675A,STD QS-Handle_1,Steel,1.9999999999999998,1,WN675ASTD QS-Handle_1,Almacén,3.605756236768915,1.9999999999999998,8.743585412256172,0.09787749096391074,3.8773294327096517
WN675A,DETC_Outstud_1,Steel,0.24999999999999645,1,WN675ADETC_Outstud_1,Doblado,2.375,0.24999999999999645,0.24999999999999645,0.0011658245563871776,0.1963495408485756
WN675A,2530_1,Steel,5.630000000000001,8,WN675A2530_1,Almacén,5.630000000000001,7.500000000000001,9.001920878826654,0.5594638916081958,27.997845492620122
WN675A,9995_1,Steel,1.2499999999999998,16,WN675A9995_1,Almacén,3.2181305875646986,3.8670722205755794,1.2499999999999998,0.014018978322129814,1.872582356750288
WN675A,455_1_1,Steel,1.999999999999989,8,WN675A455_1_1,Doblado,1.999999999999989,2.0,6.000000000000001,0.050979135796799115,4.8854485437930775
WN675A,464_1,Steel,0.25,16,WN675A464_1,Corte,0.25,3.0000000000000004,1.7500000000000002,0.0065624952580477505,0.7305777749311387
WN675A,1954,Steel,2.0,1,WN675A1954,Doblado,2.0,38.12500000000001,2.0,0.18017593645111613,17.95168901517534
WN675A,1951,Steel,2.0,1,WN675A1951,Doblado,2.0,37.375,2.0,0.17773423832822005,17.632660180083363
WN675A,1952,Steel,2.0,2,WN675A1952,Doblado,2.0,50.88000000000001,2.0,0.26110253000611505,23.70002721837912
WN675A,1902,Steel,3.4999999999999956,1,WN675A1902,Doblado,5.750000000027291,29.500000000000007,3.4999999999999956,0.43341733349260975,38.2117653927836
WN675A,458,Steel,3.0000000000000004,2,WN675A458,Doblado,6.219130792364016,3.0000000000000004,6.2191307923640124,0.1149363445267979,7.98242557105071
WN675A,461_2,Steel,1.0606601717798156,2,WN675A461_2,Doblado,1.0606601717798156,3.0000000000000004,5.340990257669742,0.06162316582772636,4.19899875465955
WN675A,1901,Steel,3.5000000000000004,1,WN675A1901,Doblado,5.750000000013812,26.50000000000002,3.5000000000000004,0.41245637921993983,35.092842229992705
WN675A,454_1,Steel,0.37500000000000006,7,WN675A454_1,Corte,0.37500000000000006,2.5,3.0000000000000004,0.026660779354173186,2.244366043937588
WN675A,3508,Steel,6.000000000000001,1,WN675A3508,Almacén,13.625,6.000000000000001,6.000000000000001,1.4987489170284294,59.81083998079295
WN675A,3509,Steel,0.37500000000000006,1,WN675A3509,Corte,0.37500000000000006,6.7499999999999964,6.75,0.10616966175337049,7.532962703447951
WN675A,661,Steel,0.3750000000000003,1,WN675A661,Doblado,0.3750000000000003,0.3750000000000003,1.2500000000000009,0.0013805817115112682,0.1693514789818976
WN675A,661 (1),Steel,0.56,1,WN675A661 (1),Corte,0.56,10.149000000000001,12.149000000000001,0.10816375306615293,29.292658551882838
WN675A,021_1,Steel,1.0,2,WN675A021_1,Maquinado,1.0,6.25,6.25,0.20458746192350985,9.087160176159163
WN675A,2201_1,Steel,3.0000000000000004,1,WN675A2201_1,Doblado,3.0000000000000004,65.5,32.0,5.481150974305971,447.67593024051007
WN675A,2202_1,Steel,14.500000000000004,1,WN675A2202_1,Doblado,14.500000000000004,65.5,54.0,11.044196837470592,893.1203679207938
WN675A,484_1,Steel,0.63,2,WN675A484_1,Maquinado,0.63,3.7500000000000004,3.7500000000000004,0.048532662690526876,2.919717672418334
WN675A,523_1,Steel,4.0,2,WN675A523_1,Corte,4.0,4.999999999999997,11.000000000000023,0.539109174129884,16.472030145612205
WN675A,3407,Steel,0.5000000000000048,2,WN675A3407,Corte,4.0,0.5000000000000048,25.500000000000007,0.4878302983052807,24.23826183253937
WN675A,417_1,Steel,1.0,4,WN675A417_1,Corte,1.0,6.000000000000001,3.0000000000000004,0.14999989161252,4.948528137404064
WN675A,355_1,Steel,4.5,4,WN675A355_1,Corte,4.5,5.5000000000000036,7.500000000000001,0.7463824939302254,19.351357845022715
WN675A,3507,Steel,1.721,1,WN675A3507,Doblado,9.0,1.721,4.0,0.1917127306942223,12.899407203452329
WN675A,3521,Steel,0.37499999999999467,1,WN675A3521,Doblado,0.37499999999999467,6.62499999999996,9.624999999999975,0.16001248184097525,10.133847713177797
WN675A,3522,Steel,2.5846683778234087,1,WN675A3522,Doblado,13.000000000000004,2.5846683778234087,8.0,0.7492823964803242,33.953423612912516
WN675A,3526,Steel,0.5,4,WN675A3526,Corte,0.5,12.000000000000002,12.000000000000002,0.3574997416765061,16.319238815477235
WN675A,3403_1,Steel,4.0,2,WN675A3403_1,Doblado,4.0,62.0,8.5,2.201465947123931,180.3176785831474
WN675A,3404_1,Steel,0.25,4,WN675A3404_1,Corte,0.25,7.9999999999999805,5.499999999999943,0.10973166841392804,9.44280972447173
WN675A,1953_1,Steel,0.24999999999995237,4,WN675A1953_1,Doblado,0.24999999999995237,0.31724392289792597,0.5749016092207236,0.0003371080935227873,0.06555643261783843
WN675A,1904,Steel,3.500000000000148,1,WN675A1904,Doblado,5.750000000013812,55.00000000000001,3.500000000000148,0.8053903160606379,68.18472718471175
WN675A,1905,Steel,3.499999999999994,1,WN675A1905,Doblado,5.7500000000273,55.0,3.499999999999994,0.75281544888988,66.5994136979681
WN675A,459,Steel,1.0606601717798267,2,WN675A459,Doblado,1.0606601717798267,3.0000000000000004,5.340990257669742,0.061634519445191056,4.183873051570447
WN675A,458 (1),Steel,3.0000000000000004,2,WN675A458 (1),Doblado,6.219130792364016,3.0000000000000004,6.2191307923640124,0.11488673896812043,8.022604074048715
WN675A,5599_1,Steel,0.132,2,WN675A5599_1,Doblado,0.132,2.0,2.0,0.0029776354309653036,0.5781353579857333
WN675A,5501_1,Steel,0.8750000000000001,2,WN675A5501_1,Doblado,2.34375,1.0103629710818458,0.8750000000000001,0.00615804803374529,0.5379148871040408
WN675A,2203_1,Steel,3.0000000000000004,1,WN675A2203_1,Doblado,3.0000000000000004,65.50000000000001,48.00000000000001,8.096558015407672,657.3957044331042
WN675A,2204_1,Steel,0.25,1,WN675A2204_1,Doblado,0.25,65.5,37.99999999999999,6.036329013615741,491.879610294958
WN675A,523-20117024-MODIFICADO-IZQUIERDA_1,Steel,4.0,1,WN675A523-20117024-MODIFICADO-IZQUIERDA_1,Corte,4.0,4.999999999999997,11.000000000000023,0.539109174129884,16.472030145612205
WN675A,523-20117024-MODIFICADO_1,Steel,4.0,1,WN675A523-20117024-MODIFICADO_1,Corte,4.0,4.999999999999997,11.000000000000023,0.539109174129884,16.472030145612205
WN675A,3412,Steel,0.5000000000000057,3,WN675A3412,Corte,0.5000000000000057,4.000000000000003,23.000000000000004,0.42778092463234907,21.466373849548276
WN675A,3410_1,Steel,3.0000000000000004,2,WN675A3410_1,Doblado,3.0000000000000004,25.0,16.0,1.060570762570306,87.58490659749789
WN675A,3411_1,Steel,0.25,4,WN675A3411_1,Corte,0.25,15.49999999999997,4.000000000000003,0.15473163589768518,13.342809724456227
WN675A,2309,Steel,4.625,1,WN675A2309,Doblado,15.000000000000002,38.5,4.625,0.6138416811462054,51.993072406776434
WN675A,2309 (1),Steel,4.625,1,WN675A2309 (1),Doblado,15.000000000000002,38.5,4.625,0.6138416811462054,51.993072406776434
WN675A,2308,Steel,0.37500000000000006,1,WN675A2308,Doblado,0.37500000000000006,40.0,16.0,2.23066784444459,126.96293135442089
WN675A,3225_1,Steel,8.625000000000004,1,WN675A3225_1,Doblado,8.625000000000004,50.0,19.99999999999999,2.483994849818591,268.1902007018136
WN675A,3228_2,Steel,5.505000000000001,1,WN675A3228_2,Doblado,5.505000000000001,20.000000000000007,21.999999999999996,0.9700553178742876,106.08003992672842
WN675A,3228_1_1,Steel,5.505000000000001,1,WN675A3228_1_1,Doblado,5.505000000000001,20.000000000000007,21.999999999999996,0.9700534453360709,106.09224743512483
WN675A,3226_1,Steel,3.3125000000000004,1,WN675A3226_1,Doblado,3.3125000000000004,50.0,20.0,1.1826205183788072,133.1398857687449
WN675A,3227_1,Steel,0.10460000000000003,1,WN675A3227_1,Corte,0.10460000000000003,41.00000000000001,12.999999999999996,0.5452150340499304,106.39204378894617
WN675A,ANSI B18.2.2 - 3_8 - 16_1,Steel,0.328,20,WN675AANSI B18.2.2 - 3_8 - 16_1,Doblado,0.5630000000000001,0.328,0.6500964031075183,0.0006468596791549678,0.13048020727348525
WN675A,2516_1,Steel,1.06,1,WN675A2516_1,Doblado,1.5730000000000002,1.06,1.06,0.007387565043962317,0.9760276494188831
WN675A,5002,Steel,0.5,4,WN675A5002,Maquinado,0.5,5.499999999999999,5.5,0.10217204434949567,6.378636566393769
WN675A,STUD FLENCH_1,Steel,0.37500000000000006,16,WN675ASTUD FLENCH_1,Doblado,2.5,0.37500000000000006,0.37500000000000006,0.0027611634230222935,0.3166136346183299
WN675A,2306,Steel,3.0000000000000004,1,WN675A2306,Doblado,3.0000000000000004,43.00000000000001,34.5,2.6838351683676924,221.2095958137314
WN675A,21055_1,Steel,0.125,1,WN675A21055_1,Doblado,0.125,5.0000000000009805,4.999999999999984,0.012762710933083758,2.2598449493343478
WN675A,2303_1,Steel,0.25,1,WN675A2303_1,Corte,0.25,29.00000000000002,51.5,3.7337473020549767,302.7249999987892
WN675A,3505,Steel,0.37499999999999467,2,WN675A3505,Corte,0.37499999999999467,2.5,4.5,0.033594301033612335,2.613010233493789
WN675A,3408,Steel,0.5000000000000013,2,WN675A3408,Corte,0.5000000000000013,4.0,31.75,0.566551942828787,30.729786184530475
WN675A,3405_1,Steel,3.000000000000001,1,WN675A3405_1,Doblado,3.000000000000001,40.0,4.000000000000002,0.8272495778555046,68.82067019543756
WN675A,3406_1_1,Steel,0.25,2,WN675A3406_1_1,Corte,0.25,3.49999999999996,4.000000000000003,0.034731722607669074,3.1428097244970306
WN675A,554_1,Steel,0.25,4,WN675A554_1,Doblado,0.25,2.0,3.0000000000000004,0.013656268324568038,1.5237259948331563
WN675A,0.25-14 X 1.25 STUD_1,Steel,0.25,6,WN675A0.25-14 X 1.25 STUD_1,Doblado,1.25,0.25,0.25,0.0006135918717827318,0.10799224746671714
WN675A,3051,Steel,1.5000000000000002,4,WN675A3051,Doblado,31.0,1.5000000000000002,1.5000000000000002,0.15206360159907475,17.190550461615317
WN675A,3052,Steel,1.5000000000000002,4,WN675A3052,Doblado,28.000000000000004,1.5000000000000002,1.5000000000000002,0.14441618293906475,16.21078346064919
WN675A,nut 3_8-16_1,Steel,0.3125,40,WN675Anut 3_8-16_1,Doblado,0.3125,0.6315365409878742,0.6228157473970023,0.0005111534859250578,0.13042179685000763
WN675A,3050,Steel,1.1874999999999973,2,WN675A3050,Doblado,1.1874999999999973,31.71,31.71,1.1755135579043992,226.95248915052954
WN675A,532-20410029_1,Steel,0.3125,4,WN675A532-20410029_1,Almacén,0.3125,8.0,1.8812500000000019,0.008394211654540152,1.0897996760423292
WN675A,3004_2,Steel,14.478990460172206,1,WN675A3004_2,Doblado,14.478990460172206,36.36809971283457,92.8125,7.153324115740999,771.2214608677151
WN675A,3001_1,Steel,0.18749999999999734,1,WN675A3001_1,Corte,0.18749999999999734,49.0,91.49999999999999,5.37669945566347,585.592403470262
WN675A,3005,Steel,4.502256059965229,1,WN675A3005,Doblado,4.502256059965229,31.7591505850528,92.8125,5.6858069847884884,613.843819129747
WN675A,3003_1,Steel,15.3883176794664,1,WN675A3003_1,Doblado,15.3883176794664,51.000000000000014,33.02972973229303,4.289791461753526,461.35018201567954
WN675A,3007_1,Steel,0.24999999999999994,1,WN675A3007_1,Corte,0.24999999999999994,40.0,18.0,1.7704958826300836,146.75154698904134
WN675A,3006_1,Steel,2.750000000000001,1,WN675A3006_1,Doblado,2.750000000000001,49.625,31.25,2.0361862327659392,224.76681681014514
WN675A,3013_1,Steel,1.9995000000000003,1,WN675A3013_1,Doblado,1.9995000000000003,49.37500000000001,2.0,0.4591169753422667,39.58384550733248
WN675A,3014_1,Steel,1.9995000000000003,1,WN675A3014_1,Doblado,1.9995000000000003,49.37500000000001,2.0,0.45540537886692484,39.485153514823686
WN675A,30390015 VENT_DRAIN_1,Steel,0.03125000000000025,1,WN675A30390015 VENT_DRAIN_1,Doblado,0.03125000000000025,1.2496498019427913,1.25,0.00015930670061562547,0.3671880594306645
WN675A,3083,Steel,1.9999999999999882,4,WN675A3083,Corte,49.37500000000001,1.9999999999999882,2.000000000000002,0.46165935391246893,39.58902499984163
WN675A,5001,Steel,0.7500000000000001,3,WN675A5001,Maquinado,0.7500000000000001,7.500000000000001,7.500000000000001,0.24260388830705726,10.022132168855302
WN675A,2301_1,Steel,3.0000000000000004,1,WN675A2301_1,Doblado,3.0000000000000004,43.00000000000003,86.00000000000001,7.4744894235818515,608.7878707577629
